4.408585745026512015e-01,4.740430346025677477e-01,4.746358342156197230e-01,0.000000000000000000e+00,4.861210786659663774e-01
4.776657487641666755e-01,4.779763968250885786e-01,4.983965190305900128e-01,0.000000000000000000e+00,4.857579638905539787e-01
4.758808348251821752e-01,4.704081458731249055e-01,4.277889174587636845e-01,0.000000000000000000e+00,4.689549417914274376e-01
4.595052286311911427e-01,4.823305660600463729e-01,4.521190489994026951e-01,0.000000000000000000e+00,4.367704247646803650e-01
4.305288597919324500e-01,4.293836738104323536e-01,4.269572118535931438e-01,0.000000000000000000e+00,4.158033132663742637e-01
4.065882119872074041e-01,4.074289158872003713e-01,4.223339504188826643e-01,0.000000000000000000e+00,4.109671632423434473e-01
4.039373952813778423e-01,4.443287907877372933e-01,4.382118725949099014e-01,0.000000000000000000e+00,4.557288991384931820e-01
4.483400222894584619e-01,4.580112622063937100e-01,4.745609031500083175e-01,0.000000000000000000e+00,4.591976156703543865e-01
4.515983951414952458e-01,4.623043019488471406e-01,4.820390089613963980e-01,0.000000000000000000e+00,4.704460288391074108e-01
4.615027982802192286e-01,4.792849267702904981e-01,4.886404797513627107e-01,0.000000000000000000e+00,4.910499501608535655e-01
4.834762132889459663e-01,5.107515995699760669e-01,5.179459901389923404e-01,0.000000000000000000e+00,5.225083127289025242e-01
5.151717128831977410e-01,5.189396647078787783e-01,5.366787565418350558e-01,0.000000000000000000e+00,5.167682610113264463e-01
5.077814243729898980e-01,5.153047759784359361e-01,5.407849644007114431e-01,0.000000000000000000e+00,5.216971323517032300e-01
5.130829838056626402e-01,5.244417682290061222e-01,5.371733454844745959e-01,0.000000000000000000e+00,5.164129168803961445e-01
5.056471527985557657e-01,5.141569163796646524e-01,5.187477672275228047e-01,0.000000000000000000e+00,5.266028422519080099e-01
5.173516012373321482e-01,5.147384687320257779e-01,5.345357574383275967e-01,0.000000000000000000e+00,5.134539796263555278e-01
5.044698691366724663e-01,5.160623931579746415e-01,5.255964958475177751e-01,0.000000000000000000e+00,5.040597684352055019e-01
4.946414196306786470e-01,5.013927326400253737e-01,5.232510950476505496e-01,0.000000000000000000e+00,5.034185648028817184e-01
4.941704914308909791e-01,4.890646757061720140e-01,5.086320733699877250e-01,0.000000000000000000e+00,4.905014678448757492e-01
4.826483615453135423e-01,4.911155778780094683e-01,5.038589498040545456e-01,0.000000000000000000e+00,4.850163433895287590e-01
4.761391074668337442e-01,4.706683573795772957e-01,4.832679076605385093e-01,0.000000000000000000e+00,4.778856967396112876e-01
4.688095672493016730e-01,4.857053181234826655e-01,5.003671915195423425e-01,0.000000000000000000e+00,4.899838423669150012e-01
4.827243153299511924e-01,5.149910575324547768e-01,5.166196957410442714e-01,0.000000000000000000e+00,5.274526502661167626e-01
5.189922474944229647e-01,5.175546106363775323e-01,5.459327431448394163e-01,0.000000000000000000e+00,5.234663084108051034e-01
5.145033343134207682e-01,5.146619447587743590e-01,5.342060313766598956e-01,0.000000000000000000e+00,5.226551280336058092e-01
5.137285909750826107e-01,5.198273129532458015e-01,5.456554836654505802e-01,0.000000000000000000e+00,5.227787061879687336e-01
5.142147248187395325e-01,5.109352869501291305e-01,5.249745095567120989e-01,0.000000000000000000e+00,5.031944942241592944e-01
4.940945376462533289e-01,4.904803692113233748e-01,4.912630670477606820e-01,0.000000000000000000e+00,4.692253352504937580e-01
4.615635464209875138e-01,4.627174865613565280e-01,4.708068861358563062e-01,0.000000000000000000e+00,4.627822906689021409e-01
4.554340612656959664e-01,4.673013025565144196e-01,4.888502720485856656e-01,0.000000000000000000e+00,4.765723570812887000e-01
4.686500197926448674e-01,4.878020301475234910e-01,5.029673140328836389e-01,0.000000000000000000e+00,4.955926205322829792e-01
4.865675472106395505e-01,4.833636396989406392e-01,5.099583679177978057e-01,0.000000000000000000e+00,4.904087463740192665e-01
4.820558627811878383e-01,4.843432062452582287e-01,5.009516391448221029e-01,0.000000000000000000e+00,4.779551812146377032e-01
4.696374189929340970e-01,4.805246301356623229e-01,5.034393652096085248e-01,0.000000000000000000e+00,4.805896313302752687e-01
4.720831455933003351e-01,4.893325096125519802e-01,5.065190026332582196e-01,0.000000000000000000e+00,5.003901429193042816e-01
4.920666308403804923e-01,5.040633744634517299e-01,5.247947189088493225e-01,0.000000000000000000e+00,5.161888464561841250e-01
5.079789487219655841e-01,5.068871389207789679e-01,5.376378596450338554e-01,0.000000000000000000e+00,5.151613664537655346e-01
5.067180713880629073e-01,5.148532546919029063e-01,5.405827089697919918e-01,0.000000000000000000e+00,5.277771375590301073e-01
5.187415407611666307e-01,5.267527325324998788e-01,5.495518990772418899e-01,0.000000000000000000e+00,5.300484727447447586e-01
5.221671009572419475e-01,5.290561489704161957e-01,5.458053457966732802e-01,0.000000000000000000e+00,5.330768192271746475e-01
5.237469247907630132e-01,5.249544191610913124e-01,5.500839535526871327e-01,0.000000000000000000e+00,5.309600699906453780e-01
5.216809669616775391e-01,5.396317769194143299e-01,5.556363161415119878e-01,0.000000000000000000e+00,5.520739212379970340e-01
5.378818944898512422e-01,5.494956722284749517e-01,5.623876490627010005e-01,0.000000000000000000e+00,5.616612706141945743e-01
5.518878019990076655e-01,5.509878897068778425e-01,5.676252866393314278e-01,0.000000000000000000e+00,5.460248484243450662e-01
5.362337566071666561e-01,5.346347017773969146e-01,5.638262670762080875e-01,0.000000000000000000e+00,5.444179537122737500e-01
5.334614434678929262e-01,5.287271107310860252e-01,5.226966490717309677e-01,0.000000000000000000e+00,5.025919182288449694e-01
4.939122930720408755e-01,5.034206179311881968e-01,5.182007851350486360e-01,0.000000000000000000e+00,4.972303720823713635e-01
4.867194547799148507e-01,4.982475524963432822e-01,5.131204734232244213e-01,0.000000000000000000e+00,4.985978054200304599e-01
4.899854675193332509e-01,4.919267021501249615e-01,5.230188379673709198e-01,0.000000000000000000e+00,5.009695574744466029e-01
4.929552308766887991e-01,5.227734859234256515e-01,5.272973725906646703e-01,0.000000000000000000e+00,5.347455784175749738e-01
5.259420187887667852e-01,5.356601528633155862e-01,5.598399928319144347e-01,0.000000000000000000e+00,5.479793917149913263e-01
5.381781438719140942e-01,5.395781952924874059e-01,5.705926007471462391e-01,0.000000000000000000e+00,5.496403801063993733e-01
5.397807391057921622e-01,5.377033579478274206e-01,5.648528372117106455e-01,0.000000000000000000e+00,5.493622912494879884e-01
5.421277406730712345e-01,5.482866084498010384e-01,5.758077736905820032e-01,0.000000000000000000e+00,5.584629475413995792e-01
5.484698816903139651e-01,5.479193083768929551e-01,5.780332410257285058e-01,0.000000000000000000e+00,5.593513831926177904e-01
5.496775764880285076e-01,5.527632608850094886e-01,5.706899965958142085e-01,0.000000000000000000e+00,5.647669476172805236e-01
5.556854912308895056e-01,5.578367853128805010e-01,5.805134299244872897e-01,0.000000000000000000e+00,5.646355986639248759e-01
5.549031821360635996e-01,5.685348219277790438e-01,5.884111936129035048e-01,0.000000000000000000e+00,5.794299836385581326e-01
5.688634728655196371e-01,5.669660804761249562e-01,5.905467289828275623e-01,0.000000000000000000e+00,5.801716795407310112e-01
5.706028441556976194e-01,5.772662521188152152e-01,5.947803341898699747e-01,0.000000000000000000e+00,5.815236468360629463e-01
5.713775135150493956e-01,5.743889058815132564e-01,5.962264890696806763e-01,0.000000000000000000e+00,5.790746395076278308e-01
5.699420314943158816e-01,5.757204528604378257e-01,5.829861550896624500e-01,0.000000000000000000e+00,5.612982310854190970e-01
5.530119031247029415e-01,5.569261948742367796e-01,5.784378248704254988e-01,0.000000000000000000e+00,5.679653462457332491e-01
5.594147924346214440e-01,5.599794565639204524e-01,5.873471577947331212e-01,0.000000000000000000e+00,5.690005216459970150e-01
5.620808147843203706e-01,5.624741829349653166e-01,5.695584935954779437e-01,0.000000000000000000e+00,5.485201786331241891e-01
5.375705135948130042e-01,5.325609319466328984e-01,5.354573948588585708e-01,0.000000000000000000e+00,5.271204677298688690e-01
5.182706865403654550e-01,5.246253809217611419e-01,5.436323448939435199e-01,0.000000000000000000e+00,5.236362850011699877e-01
5.136830483262760927e-01,5.086471903055618249e-01,5.131654028394756484e-01,0.000000000000000000e+00,4.915134818049674004e-01
4.828837886557141301e-01,4.774636712056052334e-01,4.082769118831670596e-01,0.000000000000000000e+00,4.147989947041275660e-01
4.066793714157143080e-01,4.006871838411471543e-01,3.290597746323365991e-01,0.000000000000000000e+00,3.669779800863835484e-01
3.610614838534315085e-01,4.197722179270047538e-01,3.954636996636226032e-01,0.000000000000000000e+00,4.139646527322459746e-01
4.073857267259025638e-01,4.242336252562621257e-01,4.110792898274279183e-01,0.000000000000000000e+00,3.877056303647877233e-01
3.811132829977678105e-01,4.306692615623575748e-01,4.169613784779205856e-01,0.000000000000000000e+00,4.417688561357415167e-01
4.336581704540374282e-01,4.278685139857049680e-01,4.223489513184938149e-01,0.000000000000000000e+00,4.248885787625960586e-01
4.182546836855723926e-01,4.294984597703094820e-01,4.454651850596017537e-01,0.000000000000000000e+00,4.259237541628597135e-01
4.188927250985046147e-01,4.176678086625904007e-01,4.330266281681142138e-01,0.000000000000000000e+00,4.084332053965548659e-01
4.019550311243115237e-01,4.080793696598375431e-01,4.223714159516883671e-01,0.000000000000000000e+00,4.037747273607341092e-01
3.971471714436908274e-01,4.215935481790879513e-01,4.253087284101428889e-01,0.000000000000000000e+00,4.315556937683996952e-01
4.237233561794823133e-01,4.530066391987987440e-01,4.589977062858997536e-01,0.000000000000000000e+00,4.541528614189492274e-01
4.462360875680541072e-01,4.461806859391205804e-01,4.735943363132261164e-01,0.000000000000000000e+00,4.573048614568895887e-01
4.472462580167928525e-01,4.415586079573368683e-01,4.502307716093693069e-01,0.000000000000000000e+00,4.323745695434438319e-01
4.247867091644093041e-01,4.223052062846753274e-01,4.287705583278771382e-01,0.000000000000000000e+00,4.031257529294178243e-01
3.958559571048509973e-01,3.961722694193128835e-01,4.168415179960579531e-01,0.000000000000000000e+00,4.011325820017619947e-01
3.941013801708037612e-01,3.889101143603549970e-01,3.822758321160213413e-01,0.000000000000000000e+00,3.604422140339354486e-01
3.572334576166124043e-01,3.618512674160478393e-01,3.848010235637513432e-01,0.000000000000000000e+00,3.575451412582239530e-01
3.509596304966257074e-01,3.675063441962799771e-01,3.872137454302061466e-01,0.000000000000000000e+00,3.716365333688414485e-01
3.673808534703172368e-01,4.032736791383466080e-01,4.034138563520114351e-01,0.000000000000000000e+00,4.137483531070264564e-01
4.066034176310766579e-01,4.178361762493944531e-01,4.274067982472613547e-01,0.000000000000000000e+00,4.293384522620214416e-01
4.220372414044788467e-01,4.229173980706866787e-01,4.452778573955733510e-01,0.000000000000000000e+00,4.253211780130348729e-01
4.180800047159402011e-01,4.259554146544192732e-01,4.509726183820376155e-01,0.000000000000000000e+00,4.259237541628597135e-01
4.163710445615933509e-01,4.104516128306317513e-01,4.291376766397683173e-01,0.000000000000000000e+00,4.064014066773791733e-01
3.996232350489943297e-01,4.065030058082555464e-01,4.296996596318536366e-01,0.000000000000000000e+00,4.121723153874825019e-01
4.036487856347890091e-01,3.977256910776181820e-01,4.256159165560339241e-01,0.000000000000000000e+00,3.996492655985640075e-01
3.928405769677950632e-01,4.020646153596728056e-01,4.199736218521245013e-01,0.000000000000000000e+00,4.135475195241340995e-01
4.062919626051445521e-01,4.126019813220452304e-01,4.418010267280900738e-01,0.000000000000000000e+00,4.242627657714517775e-01
4.170166517310132104e-01,4.259094554274200362e-01,4.491368072745589579e-01,0.000000000000000000e+00,4.240078383547123964e-01
4.162495482800566693e-01,4.159154545181811824e-01,4.457499084224361141e-01,0.000000000000000000e+00,4.265881947910134531e-01
4.190826095600987955e-01,4.140711819197733790e-01,4.264476952939245669e-01,0.000000000000000000e+00,4.170703298898423284e-01
4.096339291292006024e-01,4.036639215575792972e-01,4.021250274868690688e-01,0.000000000000000000e+00,3.752752266455781638e-01
3.694923539482092290e-01,3.659988816119261190e-01,3.836770575795807048e-01,0.000000000000000000e+00,3.615624155072105217e-01
3.555624743545844346e-01,3.598845863047874238e-01,3.888172994574051744e-01,0.000000000000000000e+00,3.703926781855453876e-01
3.633780742848794487e-01,3.570608218474601858e-01,3.625914264934252396e-01,0.000000000000000000e+00,3.472470283735285546e-01
3.405159851089506473e-01,3.412433762650894375e-01,3.548360612026483230e-01,0.000000000000000000e+00,3.516969018729540486e-01
3.448453508332959272e-01,3.525000228860247220e-01,3.716730863320122369e-01,0.000000000000000000e+00,3.618173427694393873e-01
3.560029914185409705e-01,3.725034193382973924e-01,3.899412654415757018e-01,0.000000000000000000e+00,3.627598722545046228e-01
3.558435180927779218e-01,3.494849484955688257e-01,3.487891095213218051e-01,0.000000000000000000e+00,3.243794672639127019e-01
3.186412951333110755e-01,3.326726912609295206e-01,3.528953173801981924e-01,0.000000000000000000e+00,3.432606109625589430e-01
3.371209101796003305e-01,3.306065439831409880e-01,3.340951569279095867e-01,0.000000000000000000e+00,3.057609462253402799e-01
3.028581134206442815e-01,3.110929308040270569e-01,3.320644811402370111e-01,0.000000000000000000e+00,3.103807964696411736e-01
3.051139557113239364e-01,3.264665521871903953e-01,3.418579859522700160e-01,0.000000000000000000e+00,3.167080335413519632e-01
3.115016393773731851e-01,3.159139411188670032e-01,3.427421579898574100e-01,0.000000000000000000e+00,3.222549472283909311e-01
3.175779421483840848e-01,3.537702909976487287e-01,3.542815420940085280e-01,0.000000000000000000e+00,3.636096802687132645e-01
3.573625937855307022e-01,3.561425341684430479e-01,3.830326065057184648e-01,0.000000000000000000e+00,3.560927572487009862e-01
3.497823468347424081e-01,3.487120862100790419e-01,3.771805196544480987e-01,0.000000000000000000e+00,3.563090568739203934e-01
3.499646655398487294e-01,3.650958390388599484e-01,3.811893316646564056e-01,0.000000000000000000e+00,3.735756106171607693e-01
3.670010845471289862e-01,3.614533277564417335e-01,3.673270845265527162e-01,0.000000000000000000e+00,3.415146718992871366e-01
3.356321714917848142e-01,3.390700655803992603e-01,3.560724237852359586e-01,0.000000000000000000e+00,3.422949200373218148e-01
3.365056400151176241e-01,3.568236273747303344e-01,3.729543781809889769e-01,0.000000000000000000e+00,3.445585598251915127e-01
3.384044846310585442e-01,3.440441238417420444e-01,3.724748632706806895e-01,0.000000000000000000e+00,3.472470283735285546e-01
3.403489460266999611e-01,3.376850115088980142e-01,3.566644084266814563e-01,0.000000000000000000e+00,3.279949989459668980e-01
3.197882417902572216e-01,3.387333302537433588e-01,3.560798876686814829e-01,0.000000000000000000e+00,3.456401336614572384e-01
3.394298607236666543e-01,3.342949398051605070e-01,3.634231320985957803e-01,0.000000000000000000e+00,3.376750696385105166e-01
3.312876002754776561e-01,3.325655278540278759e-01,3.618795813701172204e-01,0.000000000000000000e+00,3.434537491476064575e-01
3.374398568311263169e-01,3.388787556472707130e-01,3.698822044909227946e-01,0.000000000000000000e+00,3.412829060772301637e-01
3.354347214256104825e-01,3.416182988909730045e-01,3.708338437106760699e-01,0.000000000000000000e+00,3.482049484997731814e-01
3.423617213195973008e-01,3.568772091547050551e-01,3.679939271008894064e-01,0.000000000000000000e+00,3.639418628049611582e-01
3.578106766059748756e-01,3.621267237223554925e-01,3.928335753510590056e-01,0.000000000000000000e+00,3.651238535099282090e-01
3.591702791248722049e-01,3.672615271705746420e-01,3.951714391347606048e-01,0.000000000000000000e+00,3.761095684629493507e-01
3.690898136246640870e-01,3.777376142656466151e-01,4.050998053282672817e-01,0.000000000000000000e+00,3.882541126807655396e-01
3.814170981363183000e-01,3.809286789489298442e-01,4.108170310977881101e-01,0.000000000000000000e+00,3.901545622920754020e-01
3.825260679009456766e-01,3.823443724540813160e-01,4.122407213444041485e-01,0.000000000000000000e+00,3.860600327690698053e-01
3.792676207661074272e-01,3.806914844762001038e-01,4.104124472530912282e-01,0.000000000000000000e+00,3.825140609631895727e-01
3.756598159958196570e-01,3.875786420688285827e-01,4.115813425036508599e-01,0.000000000000000000e+00,3.997960807487569990e-01
3.928785538601138327e-01,3.921318184772884519e-01,4.235703130014703000e-01,0.000000000000000000e+00,3.963890778929297087e-01
3.898251968307390181e-01,4.018426658398462359e-01,4.240198993951385109e-01,0.000000000000000000e+00,4.127440345447798697e-01
4.059198335693379178e-01,4.048806825766266271e-01,4.350647678392323137e-01,0.000000000000000000e+00,4.081705071808229834e-01
4.160900008233997527e-01,4.153032627321697201e-01,4.413215118177817864e-01,0.000000000000000000e+00,4.177965595951776412e-01
4.103099474344515940e-01,4.085155713060693583e-01,4.390735798494406206e-01,0.000000000000000000e+00,4.122418752636565764e-01
4.050083881536863384e-01,4.011692698739323659e-01,4.283284356677923288e-01,0.000000000000000000e+00,4.048871580350166810e-01
3.995928980440570655e-01,3.939071149680222761e-01,4.268822807879817383e-01,0.000000000000000000e+00,4.034734016625031727e-01
3.964179706022517014e-01,3.914583478239766490e-01,4.210676593196549522e-01,0.000000000000000000e+00,3.951607643076186505e-01
3.865516184867404670e-01,3.829795064333693655e-01,4.071229440997743421e-01,0.000000000000000000e+00,3.798487540095350501e-01
3.729027085004151809e-01,3.728936617575300816e-01,3.987905950671629673e-01,0.000000000000000000e+00,3.844917656940078365e-01
3.770953722993546364e-01,3.796660333902813211e-01,4.032789951203997747e-01,0.000000000000000000e+00,3.760168471466033835e-01
3.694772224352338430e-01,3.735594353235161535e-01,4.015255789619780469e-01,0.000000000000000000e+00,3.843527213428074574e-01
3.774447299348041573e-01,3.877086731346566784e-01,4.116488098356787528e-01,0.000000000000000000e+00,4.003445630647347042e-01
3.933570478163892492e-01,3.951850801669720137e-01,4.276540560772900124e-01,0.000000000000000000e+00,4.069035659585024667e-01
3.996384406928635835e-01,3.940601629145252249e-01,4.225587436157167698e-01,0.000000000000000000e+00,3.987531345495008428e-01
3.918456120110180851e-01,3.903104882252052543e-01,4.190070550153423001e-01,0.000000000000000000e+00,4.007153732379921673e-01
3.935621379218525728e-01,3.877622547615836024e-01,4.133122940288780356e-01,0.000000000000000000e+00,3.864695459804841637e-01
3.798220686589279804e-01,3.786023203177369401e-01,4.028219448432860395e-01,0.000000000000000000e+00,3.742786034811765306e-01
3.687404559892144551e-01,3.624634592020593016e-01,3.904283173680496155e-01,0.000000000000000000e+00,3.632310992964634111e-01
3.571270925442361355e-01,3.591576085588988332e-01,3.886599734427369501e-01,0.000000000000000000e+00,3.608748134388847784e-01
3.549320726771263423e-01,3.583770490330355218e-01,3.870788840487324745e-01,0.000000000000000000e+00,3.699214512980970038e-01
3.645933348390816287e-01,3.630450114013726304e-01,3.820210371199649346e-01,0.000000000000000000e+00,3.570893050119550716e-01
3.520989372661903483e-01,3.556145635960565321e-01,3.867492312696469980e-01,0.000000000000000000e+00,3.624663173552661877e-01
3.559270376339033204e-01,3.556068663556830045e-01,3.686983083407520123e-01,0.000000000000000000e+00,3.423026908363143161e-01
3.361866193846052564e-01,3.296652394234492189e-01,3.568591999741553833e-01,0.000000000000000000e+00,3.386407605637476448e-01
3.330573827014867705e-01,3.284714952850765202e-01,3.464437818541747927e-01,0.000000000000000000e+00,3.185080664384707938e-01
3.130435604494692381e-01,3.222118492718086258e-01,3.422101766471322692e-01,0.000000000000000000e+00,3.326226199892602930e-01
3.272620496896828657e-01,3.307365750489691947e-01,3.538994228825061983e-01,0.000000000000000000e+00,3.250283662940814389e-01
3.190439094358425987e-01,3.123938383493014004e-01,3.235298766767062961e-01,0.000000000000000000e+00,3.054287635345819818e-01
3.031771342030641359e-01,2.964920970189555693e-01,3.172655956819911971e-01,0.000000000000000000e+00,2.975254887433272377e-01
2.952247580645617209e-01,2.993234840292584020e-01,3.319895500746256056e-01,0.000000000000000000e+00,3.089284124601182069e-01
3.035416974823830216e-01,3.006932929948085698e-01,3.205925642182516633e-01,0.000000000000000000e+00,3.113619535917157566e-01
3.058355166653814461e-01,3.027364980793204041e-01,3.354813816417199224e-01,0.000000000000000000e+00,3.079240938978715092e-01
3.053493828217245243e-01,3.110546688174013474e-01,3.422176405305777935e-01,0.000000000000000000e+00,3.164839631171400547e-01
3.108484664514654661e-01,3.181483814491094519e-01,3.460316609933121734e-01,0.000000000000000000e+00,3.289220622341945677e-01
3.230466146422940055e-01,3.205512640535538860e-01,3.472530226762886585e-01,0.000000000000000000e+00,3.180136024006819384e-01
3.123751079007059950e-01,3.061571345293099822e-01,3.351217270634121448e-01,0.000000000000000000e+00,3.059386182135502286e-01
3.004732090919403076e-01,2.979384299577571560e-01,3.118406304413323671e-01,0.000000000000000000e+00,2.817267852064472833e-01
2.772237111054416392e-01,2.702596938340172117e-01,2.956405193696650668e-01,0.000000000000000000e+00,2.691882692206913341e-01
2.650559000714578506e-01,2.633342742547630233e-01,2.852401021492956268e-01,0.000000000000000000e+00,2.575536552375013444e-01
2.526830730629046062e-01,2.570057268212190826e-01,2.758137520656517294e-01,0.000000000000000000e+00,2.670637491851695633e-01
2.622532499272468565e-01,2.662192430450405767e-01,2.963148989601673833e-01,0.000000000000000000e+00,2.768288461052351157e-01
2.717778100118888318e-01,2.647729101062389900e-01,2.797102040438032011e-01,0.000000000000000000e+00,2.491405256127679491e-01
2.445787893551268910e-01,2.414637376982038952e-01,2.650986096832256278e-01,0.000000000000000000e+00,2.342920846593719575e-01
2.299197089200628596e-01,2.280567225858551317e-01,2.435933938527621301e-01,0.000000000000000000e+00,2.120734602804985047e-01
2.079766679817204311e-01,2.329159948873207875e-01,2.391050303658854848e-01,0.000000000000000000e+00,2.424502491667923088e-01
2.382518539817535252e-01,2.314161550089902097e-01,2.430913777428992395e-01,0.000000000000000000e+00,2.165542661735989083e-01
2.127389479480875645e-01,2.216440286260842885e-01,2.463208772977717453e-01,0.000000000000000000e+00,2.304988431340235233e-01
2.241851981799213300e-01,2.340409122928154839e-01,2.621463330413821291e-01,0.000000000000000000e+00,2.326619908065547526e-01
2.282411228361002076e-01,2.209093909835210812e-01,2.462684475815770657e-01,0.000000000000000000e+00,2.262575361613988201e-01
2.224990092740239955e-01,2.424432295571234408e-01,2.604828486983208347e-01,0.000000000000000000e+00,2.523002966042112161e-01
2.475257813121254369e-01,2.452823138077996901e-01,2.783913733794385337e-01,0.000000000000000000e+00,2.530883153867279911e-01
2.490980395410663517e-01,2.494987548896037688e-01,2.640121092318608031e-01,0.000000000000000000e+00,2.355976912192757067e-01
2.310893897600115876e-01,2.345918998989244275e-01,2.624835228366333428e-01,0.000000000000000000e+00,2.341607355515059052e-01
2.298513579573600030e-01,2.227459663415553570e-01,2.371942881927955327e-01,0.000000000000000000e+00,2.065651743849795108e-01
2.028497875186798804e-01,2.042807465946849255e-01,2.304055263051607572e-01,0.000000000000000000e+00,1.997048833390440703e-01
1.970165145280966534e-01,2.117341740900244296e-01,2.353434761857058355e-01,0.000000000000000000e+00,2.198685098579959418e-01
2.182532001562508261e-01,2.334363430597795053e-01,2.508017770510649891e-01,0.000000000000000000e+00,2.422802724219167980e-01
2.378872534850801079e-01,2.422519196239948935e-01,2.727490788253911225e-01,0.000000000000000000e+00,2.526711067774686792e-01
2.479511670150140734e-01,2.566843858222623287e-01,2.825201190042295751e-01,0.000000000000000000e+00,2.651246720913607580e-01
2.613570100035570443e-01,2.917476106773670419e-01,2.988176257747028330e-01,0.000000000000000000e+00,3.016972735403517514e-01
2.962197971522325668e-01,2.990786670035530670e-01,3.196709267977206892e-01,0.000000000000000000e+00,2.950146923377105490e-01
2.908498498433174095e-01,2.839881246327206621e-01,3.063781263852857206e-01,0.000000000000000000e+00,2.762108039130832249e-01
2.667572944693170633e-01,2.704892657537714684e-01,3.041451953165557054e-01,0.000000000000000000e+00,2.793396425108516934e-01
2.743451071765931060e-01,2.673594800908364877e-01,2.856971522765472393e-01,0.000000000000000000e+00,2.573605170524539409e-01
2.529261399087793238e-01,2.665636009246719618e-01,2.905002774918405972e-01,0.000000000000000000e+00,2.764734265731571550e-01
2.716335423299951479e-01,2.688593201222148621e-01,3.046397111264751434e-01,0.000000000000000000e+00,2.794709914642071191e-01
2.742539478999935776e-01,2.812485812359704629e-01,2.971691423312526892e-01,0.000000000000000000e+00,2.919244813769516500e-01
2.886092131965071195e-01,2.832687692867597584e-01,3.162315615131809921e-01,0.000000000000000000e+00,2.891124346742516837e-01
2.840063693385483923e-01,2.953595570604852782e-01,3.181947701186877975e-01,0.000000000000000000e+00,3.057223185883308214e-01
3.007845899869785455e-01,3.107791376706478537e-01,3.373621220155876843e-01,0.000000000000000000e+00,3.079935783728980359e-01
3.021517581104560257e-01,3.053076735831708466e-01,3.358335721867201640e-01,0.000000000000000000e+00,3.089670400971276654e-01
3.026226864621511803e-01,3.001346829887718282e-01,3.313826376662891704e-01,0.000000000000000000e+00,3.098400095515083108e-01
3.042936697241791499e-01,3.122025284161727421e-01,3.411761426281841869e-01,0.000000000000000000e+00,3.238850032261238465e-01
3.182084178048286693e-01,3.159751454518172076e-01,3.406366242692934199e-01,0.000000000000000000e+00,3.133551245193715862e-01
3.071342967607090246e-01,3.041598139843994519e-01,3.363655535294453047e-01,0.000000000000000000e+00,3.097704496753343473e-01
3.035113604774457574e-01,2.976016946311012545e-01,3.249760315565168867e-01,0.000000000000000000e+00,2.945743975349162658e-01
2.893080027502076268e-01,2.849905586849169059e-01,3.187717540103841563e-01,0.000000000000000000e+00,2.887570151421738340e-01
2.835962634104229885e-01,2.767719288007620126e-01,3.092854371943800640e-01,0.000000000000000000e+00,2.849251836803897153e-01
2.793960338549958955e-01,2.830774593536312111e-01,3.166137538574035348e-01,0.000000000000000000e+00,2.922644347121920450e-01
2.871053429957161063e-01,2.805751105826586600e-01,3.025041757565509748e-01,0.000000000000000000e+00,2.718845085680207663e-01
